"category_name","avg_category_rating","year_month","label"
"Boxer Briefs",5,"2000.7","Top 3"
"Big & Tall",5,"2000.7","Top 3"
"Treats",5,"2000.7","Top 3"
"Dogs",5,"2000.7","Top 3"
"Eye Shadow",5,"2000.7","Top 2"
"Beauty",5,"2000.7","Top 2"
"Makeup",5,"2000.7","Top 2"
"Eyes",5,"2000.7","Top 2"
"Hush Puppies",5,"2000.7","Top 1"
"Shoes & Accessories: International Shipping Available",5,"2000.7","Top 1"
"Canned",5,"2000.7","Top 1"
"Wet",5,"2000.7","Top 1"
"Food",5,"2000.7","Top 1"
"Comfort Shoes",5,"2000.7","Top 1"
"H",5,"2000.7","Top 1"
"Clothing, Shoes & Jewelry",5,"2000.7","Top 1"
"Oxfords",5,"2000.7","Top 1"
"Shoes",5,"2000.7","Top 1"
"Puffs, Sponges & Wedges",5,"2000.7","Top 1"
"Makeup Brushes & Tools",5,"2000.7","Top 1"
"Tools & Accessories",5,"2000.7","Top 1"
"Men",5,"2000.7","Top 1"
"Dogs",5,"2000.7","Top 1"
"Pet Supplies",5,"2000.7","Top 1"
"Beauty",5,"2000.7","Top 1"
"CDs & Vinyl",4.64,"2000.8","Top 5"
"Traditional Folk",4.64,"2000.8","Top 5"
"New Age",4.64,"2000.8","Top 5"
"Pop",4.64,"2000.8","Top 5"
"Folk",4.64,"2000.8","Top 5"
"Grocery & Gourmet Food",5,"2000.8","Top 4"
"Grocery & Gourmet Food",5,"2000.8","Top 4"
"Sugar Substitutes",5,"2000.8","Top 3"
"Cooking & Baking",5,"2000.8","Top 3"
"Grocery & Gourmet Food",5,"2000.8","Top 3"
"Grocery & Gourmet Food",5,"2000.8","Top 3"
"Clothing",5,"2000.8","Top 2"
"Underwear",5,"2000.8","Top 2"
"Men",5,"2000.8","Top 2"
"Clothing, Shoes & Jewelry",5,"2000.8","Top 2"
"Big & Tall",5,"2000.8","Top 2"
"Boxer Briefs",5,"2000.8","Top 2"
"Comfort Shoes",5,"2000.8","Top 1"
"Men",5,"2000.8","Top 1"
"Hush Puppies",5,"2000.8","Top 1"
"Shoes & Accessories: International Shipping Available",5,"2000.8","Top 1"
"H",5,"2000.8","Top 1"
"Oxfords",5,"2000.8","Top 1"
"Shoes",5,"2000.8","Top 1"
"Clothing, Shoes & Jewelry",5,"2000.8","Top 1"
"Bones",5,"2000.9","Top 5"
"Pet Supplies",5,"2000.9","Top 5"
"Dogs",5,"2000.9","Top 5"
"Treats",5,"2000.9","Top 5"
"Rawhide",5,"2000.9","Top 5"
"Food",5,"2000.9","Top 4"
"Wet",5,"2000.9","Top 4"
"Canned",5,"2000.9","Top 4"
"Pet Supplies",5,"2000.9","Top 4"
"Cats",5,"2000.9","Top 4"
"Health & Personal Care",5,"2000.9","Top 4"
"Vitamins & Dietary Supplements",5,"2000.9","Top 4"
"Supplements",5,"2000.9","Top 4"
"Antioxidants",5,"2000.9","Top 4"
"Pet Supplies",5,"2000.9","Top 3"
"Canned",5,"2000.9","Top 3"
"Wet",5,"2000.9","Top 3"
"Food",5,"2000.9","Top 3"
"Dogs",5,"2000.9","Top 3"
"Cookies, Biscuits & Snacks",5,"2000.9","Top 2"
"Treats",5,"2000.9","Top 2"
"Dogs",5,"2000.9","Top 2"
"Snacks",5,"2000.9","Top 2"
"Pet Supplies",5,"2000.9","Top 2"
"Food",5,"2000.9","Top 1"
"Small Animals",5,"2000.9","Top 1"
"Pet Supplies",5,"2000.9","Top 1"
"Pop",4.63,"2001.1","Top 5"
"Folk",4.63,"2001.1","Top 5"
"CDs & Vinyl",4.63,"2001.1","Top 5"
"Traditional Folk",4.63,"2001.1","Top 5"
"New Age",4.63,"2001.1","Top 5"
"Sports & Outdoors",5,"2001.1","Top 4"
"Hunting & Fishing",5,"2001.1","Top 4"
"Folding Hunting Knives",5,"2001.1","Top 4"
"Hunting Knives",5,"2001.1","Top 4"
"Cell Phones & Accessories",5,"2001.1","Top 4"
"Accessories",5,"2001.1","Top 4"
"Screen Protectors",5,"2001.1","Top 4"
"Hunting & Tactical Knives",5,"2001.1","Top 4"
"Hunting",5,"2001.1","Top 4"
"Filters & Accessories",5,"2001.1","Top 3"
"Accessories",5,"2001.1","Top 3"
"Filter Sets",5,"2001.1","Top 3"
"Camera & Photo",5,"2001.1","Top 3"
"Electronics",5,"2001.1","Top 3"
"Eye Shadow",5,"2001.1","Top 2"
"Eyes",5,"2001.1","Top 2"
"Beauty",5,"2001.1","Top 2"
"Makeup",5,"2001.1","Top 2"
"Beauty",5,"2001.1","Top 1"
"Tools & Accessories",5,"2001.1","Top 1"
"Makeup Brushes & Tools",5,"2001.1","Top 1"
"Puffs, Sponges & Wedges",5,"2001.1","Top 1"
"Filters & Accessories",4.66,"2001.10","Top 5"
"Camera & Photo",4.66,"2001.10","Top 5"
"Electronics",4.66,"2001.10","Top 5"
"Filter Sets",4.66,"2001.10","Top 5"
"Accessories",4.66,"2001.10","Top 5"
"CDs & Vinyl",4.68,"2001.10","Top 4"
"Praise & Worship",4.68,"2001.10","Top 4"
"Christian",4.68,"2001.10","Top 4"
"Clothing",5,"2001.10","Top 3"
"Clothing, Shoes & Jewelry",5,"2001.10","Top 3"
"Men",5,"2001.10","Top 3"
"Underwear",5,"2001.10","Top 3"
"Boxer Briefs",5,"2001.10","Top 3"
"Big & Tall",5,"2001.10","Top 3"
"Beauty",5,"2001.10","Top 2"
"Hair Care",5,"2001.10","Top 2"
"Shampoos",5,"2001.10","Top 2"
"Hush Puppies",5,"2001.10","Top 1"
"H",5,"2001.10","Top 1"
"Comfort Shoes",5,"2001.10","Top 1"
"Clothing, Shoes & Jewelry",5,"2001.10","Top 1"
"Shoes & Accessories: International Shipping Available",5,"2001.10","Top 1"
"Oxfords",5,"2001.10","Top 1"
"Men",5,"2001.10","Top 1"
"Shoes",5,"2001.10","Top 1"
"Praise & Worship",4.67,"2001.11","Top 5"
"Christian",4.67,"2001.11","Top 5"
"CDs & Vinyl",4.67,"2001.11","Top 5"
"Breath Fresheners",5,"2001.11","Top 4"
"Tongue Brushes, Scrapers & Cleaners",5,"2001.11","Top 4"
"Dance & Electronic",5,"2001.11","Top 4"
"Ambient",5,"2001.11","Top 4"
"Techno",5,"2001.11","Top 4"
"Pop",5,"2001.11","Top 4"
"Oral Hygiene",5,"2001.11","Top 4"
"Dance Pop",5,"2001.11","Top 4"
"Special Interest",5,"2001.11","Top 4"
"Health & Personal Care",5,"2001.11","Top 4"
"Personal Care",5,"2001.11","Top 4"
"CDs & Vinyl",5,"2001.11","Top 4"
"Filter Sets",5,"2001.11","Top 3"
"Filters & Accessories",5,"2001.11","Top 3"
"Accessories",5,"2001.11","Top 3"
"Camera & Photo",5,"2001.11","Top 3"
"Electronics",5,"2001.11","Top 3"
"Patio, Lawn & Garden",5,"2001.11","Top 2"
"Lawn Mowers & Outdoor Power Tools",5,"2001.11","Top 2"
"Lawn Mowers & Tractors",5,"2001.11","Top 2"
"Walk-Behind Lawn Mowers",5,"2001.11","Top 2"
"Bedding",5,"2001.11","Top 1"
"Mattress Pads",5,"2001.11","Top 1"
"Home & Kitchen",5,"2001.11","Top 1"
"Tablecovers",4.71,"2001.12","Top 5"
"Health & Personal Care",4.71,"2001.12","Top 5"
"Stationery & Party Supplies",4.71,"2001.12","Top 5"
"Party Supplies",4.71,"2001.12","Top 5"
"Decorations",4.71,"2001.12","Top 5"
"Women",5,"2001.12","Top 4"
"Clothing",5,"2001.12","Top 4"
"Dresses",5,"2001.12","Top 4"
"Night Out & Cocktail",5,"2001.12","Top 4"
"Clothing, Shoes & Jewelry",5,"2001.12","Top 4"
"Hunting & Tactical Knives",5,"2001.12","Top 3"
"Folding Hunting Knives",5,"2001.12","Top 3"
"Hunting Knives",5,"2001.12","Top 3"
"Hunting & Fishing",5,"2001.12","Top 3"
"Sports & Outdoors",5,"2001.12","Top 3"
"Hunting",5,"2001.12","Top 3"
"Clothing, Shoes & Jewelry",5,"2001.12","Top 2"
"Girls",5,"2001.12","Top 2"
"Clothing",5,"2001.12","Top 2"
"Dresses",5,"2001.12","Top 2"
"Playwear",5,"2001.12","Top 2"
"Womens Luxury Brands",5,"2001.12","Top 2"
"Patio, Lawn & Garden",5,"2001.12","Top 1"
"Lawn Mowers & Outdoor Power Tools",5,"2001.12","Top 1"
"Lawn Mowers & Tractors",5,"2001.12","Top 1"
"Walk-Behind Lawn Mowers",5,"2001.12","Top 1"
"CDs & Vinyl",4.58,"2001.2","Top 5"
"Christian",4.58,"2001.2","Top 5"
"Praise & Worship",4.58,"2001.2","Top 5"
"Filter Sets",4.62,"2001.2","Top 4"
"Filters & Accessories",4.62,"2001.2","Top 4"
"Accessories",4.62,"2001.2","Top 4"
"Camera & Photo",4.62,"2001.2","Top 4"
"Electronics",4.62,"2001.2","Top 4"
"Beauty",4.66,"2001.2","Top 3"
"Eye Shadow",4.66,"2001.2","Top 3"
"Eyes",4.66,"2001.2","Top 3"
"Makeup",4.66,"2001.2","Top 3"
"Beauty",4.66,"2001.2","Top 2"
"Puffs, Sponges & Wedges",4.66,"2001.2","Top 2"
"Makeup Brushes & Tools",4.66,"2001.2","Top 2"
"Tools & Accessories",4.66,"2001.2","Top 2"
"Beauty",5,"2001.2","Top 1"
"Hair Care",5,"2001.2","Top 1"
"Shampoos",5,"2001.2","Top 1"
"Home & Kitchen",5,"2001.2","Top 1"
"Mattress Pads",5,"2001.2","Top 1"
"Bedding",5,"2001.2","Top 1"
"Dogs",5,"2001.3","Top 5"
"Hair Care",5,"2001.3","Top 5"
"Canned",5,"2001.3","Top 5"
"Wet",5,"2001.3","Top 5"
"Food",5,"2001.3","Top 5"
"Shampoos",5,"2001.3","Top 5"
"Beauty",5,"2001.3","Top 5"
"Pet Supplies",5,"2001.3","Top 5"
"Pet Supplies",5,"2001.3","Top 4"
"Small Animals",5,"2001.3","Top 4"
"Food",5,"2001.3","Top 4"
"Dogs",5,"2001.3","Top 3"
"Pet Supplies",5,"2001.3","Top 3"
"Snacks",5,"2001.3","Top 3"
"Cookies, Biscuits & Snacks",5,"2001.3","Top 3"
"Treats",5,"2001.3","Top 3"
"Beauty",5,"2001.3","Top 2"
"Makeup",5,"2001.3","Top 2"
"Folding Hunting Knives",5,"2001.3","Top 2"
"Hunting",5,"2001.3","Top 2"
"Hunting & Fishing",5,"2001.3","Top 2"
"Sports & Outdoors",5,"2001.3","Top 2"
"Eyes",5,"2001.3","Top 2"
"Eye Shadow",5,"2001.3","Top 2"
"Hunting & Tactical Knives",5,"2001.3","Top 2"
"Hunting Knives",5,"2001.3","Top 2"
"Beauty",5,"2001.3","Top 1"
"Makeup Brushes & Tools",5,"2001.3","Top 1"
"Puffs, Sponges & Wedges",5,"2001.3","Top 1"
"Tools & Accessories",5,"2001.3","Top 1"
"C",4.7,"2001.4","Top 5"
"Clothing, Shoes & Jewelry",4.7,"2001.4","Top 5"
"Converse",4.7,"2001.4","Top 5"
"Men",4.7,"2001.4","Top 5"
"Fashion Sneakers",4.7,"2001.4","Top 5"
"Shoes",4.7,"2001.4","Top 5"
"Women",4.7,"2001.4","Top 5"
"Street, Surf & Skate",4.7,"2001.4","Top 5"
"Eye Shadow",4.75,"2001.4","Top 4"
"Eyes",4.75,"2001.4","Top 4"
"Makeup",4.75,"2001.4","Top 4"
"Beauty",4.75,"2001.4","Top 4"
"Puffs, Sponges & Wedges",4.75,"2001.4","Top 3"
"Makeup Brushes & Tools",4.75,"2001.4","Top 3"
"Tools & Accessories",4.75,"2001.4","Top 3"
"Beauty",4.75,"2001.4","Top 3"
"Baby",5,"2001.4","Top 2"
"Guitar & Bass Accessories",5,"2001.4","Top 1"
"Instrument Accessories",5,"2001.4","Top 1"
"Tuners",5,"2001.4","Top 1"
"Musical Instruments",5,"2001.4","Top 1"
"Rain Pants",4.8,"2001.5","Top 5"
"Rainwear",4.8,"2001.5","Top 5"
"Protective Gear",4.8,"2001.5","Top 5"
"Motorcycle & Powersports",4.8,"2001.5","Top 5"
"Automotive",4.8,"2001.5","Top 5"
"Lighting Conversion Kits",4.8,"2001.5","Top 4"
"Lights & Lighting Accessories",4.8,"2001.5","Top 4"
"Headlight & Tail Light Conversion Kits",4.8,"2001.5","Top 4"
"Automotive",4.8,"2001.5","Top 4"
"Night Out & Cocktail",5,"2001.5","Top 3"
"Dresses",5,"2001.5","Top 3"
"Clothing",5,"2001.5","Top 3"
"Women",5,"2001.5","Top 3"
"Clothing, Shoes & Jewelry",5,"2001.5","Top 3"
"Clothing, Shoes & Jewelry",5,"2001.5","Top 2"
"Womens Luxury Brands",5,"2001.5","Top 2"
"Playwear",5,"2001.5","Top 2"
"Dresses",5,"2001.5","Top 2"
"Clothing",5,"2001.5","Top 2"
"Girls",5,"2001.5","Top 2"
"Clothing, Shoes & Jewelry",5,"2001.5","Top 1"
"Bead",5,"2001.5","Top 1"
"Novelty",5,"2001.5","Top 1"
"Clothing, Shoes & Jewelry",5,"2001.5","Top 1"
"Women",5,"2001.5","Top 1"
"Jewelry",5,"2001.5","Top 1"
"Fine",5,"2001.5","Top 1"
"Charms & Charm Bracelets",5,"2001.5","Top 1"
"Charms",5,"2001.5","Top 1"
"Novelty, Costumes & More",5,"2001.5","Top 1"
"Jewelry",5,"2001.5","Top 1"
"Novelty",5,"2001.5","Top 1"
"Novelty, Costumes & More",5,"2001.5","Top 1"
"Women",5,"2001.5","Top 1"
"Contemporary",5,"2001.5","Top 1"
"Antique & Estate Jewelry",5,"2001.5","Top 1"
"Necklaces & Pendants",5,"2001.5","Top 1"
"Novelty, Costumes & More",4.75,"2001.6","Top 5"
"Clothing, Shoes & Jewelry",4.75,"2001.6","Top 5"
"Women",4.75,"2001.6","Top 5"
"F",4.75,"2001.6","Top 5"
"Fergie",4.75,"2001.6","Top 5"
"Clothing, Shoes & Jewelry",4.75,"2001.6","Top 5"
"Girls",4.75,"2001.6","Top 5"
"Shoes",4.75,"2001.6","Top 5"
"Pumps",4.75,"2001.6","Top 5"
"Kids & Baby",4.75,"2001.6","Top 5"
"More Accessories",4.75,"2001.6","Top 5"
"Costumes & Accessories",4.75,"2001.6","Top 5"
"Tools & Equipment",5,"2001.6","Top 4"
"Roller Seats",5,"2001.6","Top 4"
"Roller Seats & Creepers",5,"2001.6","Top 4"
"Garage & Shop",5,"2001.6","Top 4"
"Automotive",5,"2001.6","Top 4"
"Folding Hunting Knives",5,"2001.6","Top 3"
"Hunting Knives",5,"2001.6","Top 3"
"Hunting & Tactical Knives",5,"2001.6","Top 3"
"Sports & Outdoors",5,"2001.6","Top 3"
"Hunting",5,"2001.6","Top 3"
"Hunting & Fishing",5,"2001.6","Top 3"
"Rain Pants",5,"2001.6","Top 2"
"Rainwear",5,"2001.6","Top 2"
"Protective Gear",5,"2001.6","Top 2"
"Motorcycle & Powersports",5,"2001.6","Top 2"
"Automotive",5,"2001.6","Top 2"
"Laptop & Netbook Computer Accessories",5,"2001.6","Top 2"
"Electronics",5,"2001.6","Top 2"
"Computers & Accessories",5,"2001.6","Top 2"
"Batteries",5,"2001.6","Top 2"
"Headlight & Tail Light Conversion Kits",5,"2001.6","Top 1"
"Lighting Conversion Kits",5,"2001.6","Top 1"
"Lights & Lighting Accessories",5,"2001.6","Top 1"
"Automotive",5,"2001.6","Top 1"
"Grocery & Gourmet Food",5,"2001.7","Top 5"
"Grocery & Gourmet Food",5,"2001.7","Top 5"
"Playwear",5,"2001.7","Top 4"
"Womens Luxury Brands",5,"2001.7","Top 4"
"Dresses",5,"2001.7","Top 4"
"Clothing",5,"2001.7","Top 4"
"Girls",5,"2001.7","Top 4"
"Clothing, Shoes & Jewelry",5,"2001.7","Top 4"
"Jewelry",5,"2001.7","Top 3"
"Novelty, Costumes & More",5,"2001.7","Top 3"
"Contemporary",5,"2001.7","Top 3"
"Grocery & Gourmet Food",5,"2001.7","Top 3"
"Antique & Estate Jewelry",5,"2001.7","Top 3"
"Clothing, Shoes & Jewelry",5,"2001.7","Top 3"
"Jewelry",5,"2001.7","Top 3"
"Novelty",5,"2001.7","Top 3"
"Grocery & Gourmet Food",5,"2001.7","Top 3"
"Cooking & Baking",5,"2001.7","Top 3"
"Sugar Substitutes",5,"2001.7","Top 3"
"Filter Sets",5,"2001.7","Top 3"
"Filters & Accessories",5,"2001.7","Top 3"
"Accessories",5,"2001.7","Top 3"
"Camera & Photo",5,"2001.7","Top 3"
"Electronics",5,"2001.7","Top 3"
"Necklaces & Pendants",5,"2001.7","Top 3"
"Women",5,"2001.7","Top 3"
"Charms",5,"2001.7","Top 3"
"Clothing, Shoes & Jewelry",5,"2001.7","Top 3"
"Novelty",5,"2001.7","Top 3"
"Women",5,"2001.7","Top 3"
"Charms & Charm Bracelets",5,"2001.7","Top 3"
"Fine",5,"2001.7","Top 3"
"Novelty, Costumes & More",5,"2001.7","Top 3"
"Bead",5,"2001.7","Top 3"
"Laptop & Netbook Computer Accessories",5,"2001.7","Top 2"
"Electronics",5,"2001.7","Top 2"
"Computers & Accessories",5,"2001.7","Top 2"
"Batteries",5,"2001.7","Top 2"
"Folding Hunting Knives",5,"2001.7","Top 1"
"Hunting Knives",5,"2001.7","Top 1"
"Hunting & Tactical Knives",5,"2001.7","Top 1"
"Hunting",5,"2001.7","Top 1"
"Hunting & Fishing",5,"2001.7","Top 1"
"Sports & Outdoors",5,"2001.7","Top 1"
"Hunting",4.66,"2001.8","Top 5"
"Folding Hunting Knives",4.66,"2001.8","Top 5"
"Hunting Knives",4.66,"2001.8","Top 5"
"Hunting & Tactical Knives",4.66,"2001.8","Top 5"
"Hunting & Fishing",4.66,"2001.8","Top 5"
"Sports & Outdoors",4.66,"2001.8","Top 5"
"Filter Sets",4.66,"2001.8","Top 4"
"Electronics",4.66,"2001.8","Top 4"
"Camera & Photo",4.66,"2001.8","Top 4"
"Accessories",4.66,"2001.8","Top 4"
"Filters & Accessories",4.66,"2001.8","Top 4"
"Praise & Worship",4.69,"2001.8","Top 3"
"Christian",4.69,"2001.8","Top 3"
"CDs & Vinyl",4.69,"2001.8","Top 3"
"Beauty",5,"2001.8","Top 2"
"Makeup",5,"2001.8","Top 2"
"Nails",5,"2001.8","Top 2"
"Nail Art",5,"2001.8","Top 2"
"Women",5,"2001.8","Top 1"
"Contemporary",5,"2001.8","Top 1"
"Jewelry",5,"2001.8","Top 1"
"Antique & Estate Jewelry",5,"2001.8","Top 1"
"Novelty, Costumes & More",5,"2001.8","Top 1"
"Clothing, Shoes & Jewelry",5,"2001.8","Top 1"
"Novelty",5,"2001.8","Top 1"
"Necklaces & Pendants",5,"2001.8","Top 1"
"Rock",4.58,"2001.9","Top 5"
"Pop",4.58,"2001.9","Top 5"
"Britpop",4.58,"2001.9","Top 5"
"British Alternative",4.58,"2001.9","Top 5"
"Alternative Rock",4.58,"2001.9","Top 5"
"CDs & Vinyl",4.58,"2001.9","Top 5"
"Movies",4.6,"2001.9","Top 4"
"Movies & TV",4.6,"2001.9","Top 4"
"Childrens Music",4.6,"2001.9","Top 4"
"CDs & Vinyl",4.6,"2001.9","Top 4"
"Movies",4.6,"2001.9","Top 4"
"Movies & TV",4.6,"2001.9","Top 4"
"Childrens Music",4.6,"2001.9","Top 4"
"CDs & Vinyl",4.6,"2001.9","Top 4"
"Stationery & Party Supplies",4.74,"2001.9","Top 3"
"Health & Personal Care",4.74,"2001.9","Top 3"
"Tablecovers",4.74,"2001.9","Top 3"
"Decorations",4.74,"2001.9","Top 3"
"Party Supplies",4.74,"2001.9","Top 3"
"Novelty, Costumes & More",5,"2001.9","Top 2"
"Costumes",5,"2001.9","Top 2"
"Women",5,"2001.9","Top 2"
"More Accessories",5,"2001.9","Top 2"
"Costumes & Accessories",5,"2001.9","Top 2"
"L",5,"2001.9","Top 2"
"Leg Avenue",5,"2001.9","Top 2"
"Clothing, Shoes & Jewelry",5,"2001.9","Top 2"
"Accessories",5,"2001.9","Top 2"
"Band & Music Fan",5,"2001.9","Top 2"
"Charms",5,"2001.9","Top 1"
"Women",5,"2001.9","Top 1"
"Clothing, Shoes & Jewelry",5,"2001.9","Top 1"
"Novelty",5,"2001.9","Top 1"
"Jewelry",5,"2001.9","Top 1"
"Fine",5,"2001.9","Top 1"
"Charms & Charm Bracelets",5,"2001.9","Top 1"
"Bead",5,"2001.9","Top 1"
"Bedding",5,"2001.9","Top 1"
"Mattress Pads",5,"2001.9","Top 1"
"Home & Kitchen",5,"2001.9","Top 1"
"Novelty, Costumes & More",5,"2001.9","Top 1"
"CDs & Vinyl",4.59,"2002.1","Top 5"
"Christian",4.59,"2002.1","Top 5"
"Praise & Worship",4.59,"2002.1","Top 5"
"Girls",4.64,"2002.1","Top 4"
"Kids & Baby",4.64,"2002.1","Top 4"
"More Accessories",4.64,"2002.1","Top 4"
"Costumes & Accessories",4.64,"2002.1","Top 4"
"Novelty, Costumes & More",4.64,"2002.1","Top 4"
"Clothing, Shoes & Jewelry",4.64,"2002.1","Top 4"
"Pet Supplies",5,"2002.1","Top 3"
"Rawhide",5,"2002.1","Top 3"
"Dogs",5,"2002.1","Top 3"
"Treats",5,"2002.1","Top 3"
"Bones",5,"2002.1","Top 3"
"Walk-Behind Lawn Mowers",5,"2002.1","Top 2"
"Lawn Mowers & Tractors",5,"2002.1","Top 2"
"Lawn Mowers & Outdoor Power Tools",5,"2002.1","Top 2"
"Patio, Lawn & Garden",5,"2002.1","Top 2"
"Shampoos",5,"2002.1","Top 1"
"Hair Care",5,"2002.1","Top 1"
"Beauty",5,"2002.1","Top 1"
"Pet Supplies",5,"2002.1","Top 1"
"Dogs",5,"2002.1","Top 1"
"Food",5,"2002.1","Top 1"
"Wet",5,"2002.1","Top 1"
"Canned",5,"2002.1","Top 1"
"Dresses",5,"2002.10","Top 5"
"Clothing, Shoes & Jewelry",5,"2002.10","Top 5"
"Women",5,"2002.10","Top 5"
"Clothing",5,"2002.10","Top 5"
"Night Out & Cocktail",5,"2002.10","Top 5"
"Fashion Hoodies & Sweatshirts",5,"2002.10","Top 4"
"Surf, Skate & Street",5,"2002.10","Top 4"
"Boys",5,"2002.10","Top 4"
"E",5,"2002.10","Top 4"
"Clothing, Shoes & Jewelry",5,"2002.10","Top 4"
"Fixed Blade Hunting Knives",5,"2002.10","Top 4"
"Clothing",5,"2002.10","Top 4"
"Men",5,"2002.10","Top 4"
"Etnies",5,"2002.10","Top 4"
"Hunting Knives",5,"2002.10","Top 4"
"Hunting & Tactical Knives",5,"2002.10","Top 4"
"Hunting",5,"2002.10","Top 4"
"Hunting & Fishing",5,"2002.10","Top 4"
"Sports & Outdoors",5,"2002.10","Top 4"
"Womens Luxury Brands",5,"2002.10","Top 3"
"Playwear",5,"2002.10","Top 3"
"Dresses",5,"2002.10","Top 3"
"Clothing",5,"2002.10","Top 3"
"Girls",5,"2002.10","Top 3"
"Clothing, Shoes & Jewelry",5,"2002.10","Top 3"
"Big & Tall",5,"2002.10","Top 2"
"Underwear",5,"2002.10","Top 2"
"Bedding",5,"2002.10","Top 2"
"Mattress Pads",5,"2002.10","Top 2"
"Home & Kitchen",5,"2002.10","Top 2"
"Clothing, Shoes & Jewelry",5,"2002.10","Top 2"
"Men",5,"2002.10","Top 2"
"Clothing",5,"2002.10","Top 2"
"Underwear",5,"2002.10","Top 2"
"Men",5,"2002.10","Top 2"
"Briefs",5,"2002.10","Top 2"
"Clothing",5,"2002.10","Top 2"
"Clothing, Shoes & Jewelry",5,"2002.10","Top 2"
"Big & Tall",5,"2002.10","Top 2"
"Undershirts",5,"2002.10","Top 2"
"More Accessories",5,"2002.10","Top 1"
"Costumes & Accessories",5,"2002.10","Top 1"
"Accessories",5,"2002.10","Top 1"
"Band & Music Fan",5,"2002.10","Top 1"
"Novelty, Costumes & More",5,"2002.10","Top 1"
"Leg Avenue",5,"2002.10","Top 1"
"L",5,"2002.10","Top 1"
"Women",5,"2002.10","Top 1"
"Costumes",5,"2002.10","Top 1"
"Clothing, Shoes & Jewelry",5,"2002.10","Top 1"
"Girls",5,"2002.11","Top 5"
"Clothing, Shoes & Jewelry",5,"2002.11","Top 5"
"Womens Luxury Brands",5,"2002.11","Top 5"
"Shop by Designer",5,"2002.11","Top 5"
"J",5,"2002.11","Top 5"
"Juicy Couture",5,"2002.11","Top 5"
"Contemporary Designer Jewelry",5,"2002.11","Top 5"
"Women",5,"2002.11","Top 5"
"Novelty, Costumes & More",5,"2002.11","Top 5"
"Clothing",5,"2002.11","Top 5"
"Jewelry",5,"2002.11","Top 5"
"Clothing, Shoes & Jewelry",5,"2002.11","Top 5"
"Novelty",5,"2002.11","Top 5"
"Dresses",5,"2002.11","Top 5"
"Womens Luxury Brands",5,"2002.11","Top 5"
"Playwear",5,"2002.11","Top 5"
"Necklaces & Pendants",5,"2002.11","Top 5"
"Clothing, Shoes & Jewelry",5,"2002.11","Top 4"
"Clothing, Shoes & Jewelry",5,"2002.11","Top 4"
"Clothing",5,"2002.11","Top 4"
"Undershirts",5,"2002.11","Top 4"
"Clothing",5,"2002.11","Top 4"
"Big & Tall",5,"2002.11","Top 4"
"Men",5,"2002.11","Top 4"
"Underwear",5,"2002.11","Top 4"
"Briefs",5,"2002.11","Top 4"
"Big & Tall",5,"2002.11","Top 4"
"Men",5,"2002.11","Top 4"
"Underwear",5,"2002.11","Top 4"
"Band & Music Fan",5,"2002.11","Top 3"
"Costumes & Accessories",5,"2002.11","Top 3"
"Walk-Behind Lawn Mowers",5,"2002.11","Top 3"
"Lawn Mowers & Tractors",5,"2002.11","Top 3"
"Lawn Mowers & Outdoor Power Tools",5,"2002.11","Top 3"
"Patio, Lawn & Garden",5,"2002.11","Top 3"
"Grocery & Gourmet Food",5,"2002.11","Top 3"
"Clothing, Shoes & Jewelry",5,"2002.11","Top 3"
"Women",5,"2002.11","Top 3"
"Handbags & Wallets",5,"2002.11","Top 3"
"Shoulder Bags",5,"2002.11","Top 3"
"Grocery & Gourmet Food",5,"2002.11","Top 3"
"Clothing, Shoes & Jewelry",5,"2002.11","Top 3"
"Costumes",5,"2002.11","Top 3"
"Women",5,"2002.11","Top 3"
"L",5,"2002.11","Top 3"
"Leg Avenue",5,"2002.11","Top 3"
"Novelty, Costumes & More",5,"2002.11","Top 3"
"More Accessories",5,"2002.11","Top 3"
"Accessories",5,"2002.11","Top 3"
"Grocery & Gourmet Food",5,"2002.11","Top 2"
"Grocery & Gourmet Food",5,"2002.11","Top 2"
"Cooking & Baking",5,"2002.11","Top 2"
"Sugar Substitutes",5,"2002.11","Top 2"
"Clothing, Shoes & Jewelry",5,"2002.11","Top 1"
"Women",5,"2002.11","Top 1"
"Novelty",5,"2002.11","Top 1"
"Bead",5,"2002.11","Top 1"
"Novelty, Costumes & More",5,"2002.11","Top 1"
"Jewelry",5,"2002.11","Top 1"
"Fine",5,"2002.11","Top 1"
"Charms & Charm Bracelets",5,"2002.11","Top 1"
"Charms",5,"2002.11","Top 1"
"Rawhide",5,"2002.12","Top 5"
"Dogs",5,"2002.12","Top 5"
"Pet Supplies",5,"2002.12","Top 5"
"Treats",5,"2002.12","Top 5"
"Bones",5,"2002.12","Top 5"
"More Accessories",5,"2002.12","Top 4"
"Costumes & Accessories",5,"2002.12","Top 4"
"Accessories",5,"2002.12","Top 4"
"Band & Music Fan",5,"2002.12","Top 4"
"Novelty, Costumes & More",5,"2002.12","Top 4"
"Leg Avenue",5,"2002.12","Top 4"
"L",5,"2002.12","Top 4"
"Women",5,"2002.12","Top 4"
"Costumes",5,"2002.12","Top 4"
"Clothing, Shoes & Jewelry",5,"2002.12","Top 4"
"Canned",5,"2002.12","Top 3"
"Wet",5,"2002.12","Top 3"
"Food",5,"2002.12","Top 3"
"Dogs",5,"2002.12","Top 3"
"Pet Supplies",5,"2002.12","Top 3"
"Hunting & Tactical Knives",5,"2002.12","Top 2"
